"","Week","State","Age","date_start","date_end","More.than.half.the.days","Several.days","Nearly.every.day","Not.at.all","Response"
"284",2,"SD","30 - 39",2020-05-07,2020-05-12,20306,48296,28921,65833,0.431327708119759
"285",2,"SD","40 - 49",2020-05-07,2020-05-12,24045,26862,16900,29313,0.728882955051179
"286",2,"TN","18 - 29",2020-05-07,2020-05-12,275811,268039,154781,121876,1.10432273700678
"287",2,"TN","30 - 39",2020-05-07,2020-05-12,155353,322729,68349,334967,0.340129786405877
"288",2,"TN","40 - 49",2020-05-07,2020-05-12,78566,300425,161283,237361,0.445993387704403
"289",2,"TX","18 - 29",2020-05-07,2020-05-12,517730,965216,1118280,1327803,0.713474245089116
"290",2,"TX","30 - 39",2020-05-07,2020-05-12,700544,1619341,940320,1216139,0.578690027790709
"291",2,"TX","40 - 49",2020-05-07,2020-05-12,679942,1157469,648325,1413264,0.51668804189311
"292",2,"UT","18 - 29",2020-05-07,2020-05-12,114951,133689,72806,198937,0.564468802799541
"293",2,"UT","30 - 39",2020-05-07,2020-05-12,68145,179850,72148,114231,0.477055641132885
"294",2,"UT","40 - 49",2020-05-07,2020-05-12,45142,150054,41450,132173,0.306816853100518
"295",2,"VT","18 - 29",2020-05-07,2020-05-12,342,4395,12607,3837,1.57300777453839
"296",2,"VT","30 - 39",2020-05-07,2020-05-12,19709,38898,16231,18830,0.622574833702882
"297",2,"VT","40 - 49",2020-05-07,2020-05-12,16449,34179,26888,9696,0.987737891737892
"298",2,"VA","18 - 29",2020-05-07,2020-05-12,59581,218123,106982,117826,0.495798469410536
"299",2,"VA","30 - 39",2020-05-07,2020-05-12,278431,512946,250238,432026,0.559454671672811
"300",2,"VA","40 - 49",2020-05-07,2020-05-12,137423,490323,227507,321780,0.449364181637058
"301",2,"WA","18 - 29",2020-05-07,2020-05-12,200472,234138,167150,79726,1.17127800576046
"302",2,"WA","30 - 39",2020-05-07,2020-05-12,169720,469936,312642,349903,0.588361861292278
"303",2,"WA","40 - 49",2020-05-07,2020-05-12,195210,293358,129134,369305,0.489455424552148
"304",2,"WV","18 - 29",2020-05-07,2020-05-12,9083,66109,63662,3706,1.04196805844016
"305",2,"WV","30 - 39",2020-05-07,2020-05-12,45853,100280,58042,34268,0.772177958795374
"306",2,"WV","40 - 49",2020-05-07,2020-05-12,13500,124441,43266,35563,0.354778630534237
"307",2,"WI","18 - 29",2020-05-07,2020-05-12,66456,113298,134757,96430,0.95939979401892
"308",2,"WI","30 - 39",2020-05-07,2020-05-12,135575,240601,179924,462809,0.448527885585931
"309",2,"WI","40 - 49",2020-05-07,2020-05-12,84721,158213,92999,313893,0.376440884038754
"310",2,"WY","18 - 29",2020-05-07,2020-05-12,3046,17302,2773,9677,0.215686274509804
"311",2,"WY","30 - 39",2020-05-07,2020-05-12,21398,58417,9429,32501,0.339063771750368
"312",2,"WY","40 - 49",2020-05-07,2020-05-12,5667,14666,13239,27951,0.443625783138184
"313",3,"US","18 - 29",2020-05-14,2020-05-19,6204165,13915478,7816621,9832512,0.590398850597461
"314",3,"US","30 - 39",2020-05-14,2020-05-19,6144470,16425508,7018912,12774681,0.450797835589352
"315",3,"US","40 - 49",2020-05-14,2020-05-19,4624641,14197461,6401451,12378501,0.414889666082455
"316",3,"AL","18 - 29",2020-05-14,2020-05-19,26508,155169,123199,122397,0.539356405323419
"317",3,"AL","30 - 39",2020-05-14,2020-05-19,47131,246239,58963,215546,0.229747609818422
"318",3,"AL","40 - 49",2020-05-14,2020-05-19,47568,122719,65488,356867,0.235736656199305
"319",3,"AK","18 - 29",2020-05-14,2020-05-19,11536,39817,10052,32453,0.298713158987132
"320",3,"AK","30 - 39",2020-05-14,2020-05-19,28813,27321,14360,37495,0.666085534435942
"321",3,"AK","40 - 49",2020-05-14,2020-05-19,9230,17633,18635,31084,0.571976927971755
"322",3,"AZ","18 - 29",2020-05-14,2020-05-19,170859,274731,212665,255115,0.723840512148813
"323",3,"AZ","30 - 39",2020-05-14,2020-05-19,129256,322461,158772,236129,0.515634007053474
"324",3,"AZ","40 - 49",2020-05-14,2020-05-19,65170,277360,159885,383951,0.340316432056929
"325",3,"AR","18 - 29",2020-05-14,2020-05-19,56824,143580,61616,129113,0.43433458137906
"326",3,"AR","30 - 39",2020-05-14,2020-05-19,61913,87766,94757,104684,0.814081579631073
"327",3,"AR","40 - 49",2020-05-14,2020-05-19,28613,87958,49765,137842,0.347112488928255
"328",3,"CA","18 - 29",2020-05-14,2020-05-19,1096849,1779838,872711,863733,0.745037678201191
"329",3,"CA","30 - 39",2020-05-14,2020-05-19,1159182,1894579,787885,1457798,0.580801920547719
"330",3,"CA","40 - 49",2020-05-14,2020-05-19,372787,1889001,1050293,1201243,0.460507325635128
"331",3,"CO","18 - 29",2020-05-14,2020-05-19,153674,217170,133268,189037,0.706393538269897
"332",3,"CO","30 - 39",2020-05-14,2020-05-19,102961,390309,94735,318081,0.279077909061393
"333",3,"CO","40 - 49",2020-05-14,2020-05-19,114472,285098,89569,232452,0.394244034392812
"334",3,"CT","18 - 29",2020-05-14,2020-05-19,25131,101831,111575,121026,0.613424752195354
"335",3,"CT","30 - 39",2020-05-14,2020-05-19,67315,141445,53722,100947,0.499344037757022
"336",3,"CT","40 - 49",2020-05-14,2020-05-19,65550,227301,64797,149135,0.346266031941685
"337",3,"DE","18 - 29",2020-05-14,2020-05-19,10888,24512,31808,24688,0.86780487804878
"338",3,"DE","30 - 39",2020-05-14,2020-05-19,10420,40149,14286,65611,0.233604387291982
"339",3,"DE","40 - 49",2020-05-14,2020-05-19,8326,41675,23607,15202,0.561439597728432
"340",3,"DC","18 - 29",2020-05-14,2020-05-19,7852,20533,26372,23100,0.784360461118878
"341",3,"DC","30 - 39",2020-05-14,2020-05-19,29821,57799,39615,42758,0.69051383792277
"342",3,"DC","40 - 49",2020-05-14,2020-05-19,8766,33589,11251,24216,0.346284923449529
"343",3,"FL","18 - 29",2020-05-14,2020-05-19,230444,866159,453642,605431,0.464861816130852
"344",3,"FL","30 - 39",2020-05-14,2020-05-19,184898,606445,650280,948972,0.536947969579862
"345",3,"FL","40 - 49",2020-05-14,2020-05-19,263943,854921,548299,898289,0.463288482269665
"346",3,"GA","18 - 29",2020-05-14,2020-05-19,191118,552139,136836,480560,0.317569785581278
"347",3,"GA","30 - 39",2020-05-14,2020-05-19,210021,418057,234649,377613,0.558862342428394
"348",3,"GA","40 - 49",2020-05-14,2020-05-19,184521,422209,134964,458311,0.362836732839686
"349",3,"HI","18 - 29",2020-05-14,2020-05-19,19836,58647,31943,62010,0.429142113594735
"350",3,"HI","30 - 39",2020-05-14,2020-05-19,19056,57138,13864,90411,0.223112322008282
"351",3,"HI","40 - 49",2020-05-14,2020-05-19,17923,59107,26141,34539,0.470537983469662
"352",3,"ID","18 - 29",2020-05-14,2020-05-19,20487,61106,58222,66178,0.618373086955155
"353",3,"ID","30 - 39",2020-05-14,2020-05-19,42241,122154,25146,60895,0.368136400635895
"354",3,"ID","40 - 49",2020-05-14,2020-05-19,17162,96706,14880,70824,0.191261266638811
"355",3,"IL","18 - 29",2020-05-14,2020-05-19,123731,364356,568638,379359,0.930960112408651
"356",3,"IL","30 - 39",2020-05-14,2020-05-19,161528,696034,239492,627512,0.30298909142561
"357",3,"IL","40 - 49",2020-05-14,2020-05-19,206103,527232,194019,461165,0.40481911620533
"358",3,"IN","18 - 29",2020-05-14,2020-05-19,72646,380687,168667,177288,0.43247994981854
"359",3,"IN","30 - 39",2020-05-14,2020-05-19,189728,305646,122108,328884,0.491444060958505
"360",3,"IN","40 - 49",2020-05-14,2020-05-19,142068,300538,177409,189659,0.651731854744113
"361",3,"IA","18 - 29",2020-05-14,2020-05-19,58878,116922,54229,181251,0.379333474191157
"362",3,"IA","30 - 39",2020-05-14,2020-05-19,19728,181988,62088,114614,0.275844397542835
"363",3,"IA","40 - 49",2020-05-14,2020-05-19,32626,92070,74934,156373,0.432936327447342
"364",3,"KS","18 - 29",2020-05-14,2020-05-19,47040,139407,81801,74127,0.603374638230914
"365",3,"KS","30 - 39",2020-05-14,2020-05-19,42936,149336,34323,143754,0.263601624074516
"366",3,"KS","40 - 49",2020-05-14,2020-05-19,62091,138294,49249,124605,0.423508647807713
"367",3,"KY","18 - 29",2020-05-14,2020-05-19,75993,240508,57925,135899,0.355779780928623
"368",3,"KY","30 - 39",2020-05-14,2020-05-19,90578,191611,110295,93929,0.703484625621629
"369",3,"KY","40 - 49",2020-05-14,2020-05-19,47757,140982,87657,201511,0.395377423772165
"370",3,"LA","18 - 29",2020-05-14,2020-05-19,37650,145102,76616,190805,0.340171535573834
"371",3,"LA","30 - 39",2020-05-14,2020-05-19,59964,313075,169321,124001,0.524588401101868
"372",3,"LA","40 - 49",2020-05-14,2020-05-19,23739,202330,54188,174776,0.206644816046417
"373",3,"ME","18 - 29",2020-05-14,2020-05-19,15537,63993,45029,16463,0.752784130456399
"374",3,"ME","30 - 39",2020-05-14,2020-05-19,32250,51470,26577,43068,0.622257716473799
"375",3,"ME","40 - 49",2020-05-14,2020-05-19,31457,44607,28514,42466,0.688743927509102
"376",3,"MD","18 - 29",2020-05-14,2020-05-19,59485,346020,174321,90562,0.535537424813666
"377",3,"MD","30 - 39",2020-05-14,2020-05-19,120917,312315,109598,170204,0.477732483073205
"378",3,"MD","40 - 49",2020-05-14,2020-05-19,55143,265523,200769,269028,0.478741972234642
"379",3,"MA","18 - 29",2020-05-14,2020-05-19,142598,361063,185939,110222,0.697108968034204
"380",3,"MA","30 - 39",2020-05-14,2020-05-19,173028,385529,156348,283811,0.492090716227926
"381",3,"MA","40 - 49",2020-05-14,2020-05-19,69693,326530,116789,202854,0.352262251975881
"382",3,"MI","18 - 29",2020-05-14,2020-05-19,357288,570898,145052,186253,0.663460789195286
"383",3,"MI","30 - 39",2020-05-14,2020-05-19,202395,405137,227156,345793,0.572025355226186
"384",3,"MI","40 - 49",2020-05-14,2020-05-19,98265,295275,337256,326625,0.700307123331725
"385",3,"MN","18 - 29",2020-05-14,2020-05-19,81750,190603,162526,217407,0.598701012230092
"386",3,"MN","30 - 39",2020-05-14,2020-05-19,147787,259645,163645,196772,0.682340929457053
"387",3,"MN","40 - 49",2020-05-14,2020-05-19,73512,187911,83736,274094,0.340359952814363
"388",3,"MS","18 - 29",2020-05-14,2020-05-19,46624,123188,50614,123019,0.394944091760186
"389",3,"MS","30 - 39",2020-05-14,2020-05-19,116334,86431,78953,98822,1.05416376522917
"390",3,"MS","40 - 49",2020-05-14,2020-05-19,44416,126041,29070,104908,0.318191462184292
"391",3,"MO","18 - 29",2020-05-14,2020-05-19,202793,166456,186908,139966,1.27177878872927
"392",3,"MO","30 - 39",2020-05-14,2020-05-19,131039,232732,108827,310573,0.441494188347245
"393",3,"MO","40 - 49",2020-05-14,2020-05-19,89142,241385,104617,288869,0.36540789885602
"394",3,"MT","18 - 29",2020-05-14,2020-05-19,7133,43277,32026,16227,0.658090212422694
"395",3,"MT","30 - 39",2020-05-14,2020-05-19,11108,45100,31444,42590,0.485254875128293
"396",3,"MT","40 - 49",2020-05-14,2020-05-19,5691,38748,17471,46511,0.271666334345934
"397",3,"NE","18 - 29",2020-05-14,2020-05-19,64956,90534,24082,84378,0.509044548115624
"398",3,"NE","30 - 39",2020-05-14,2020-05-19,42230,84818,26604,47162,0.521548719502955
"399",3,"NE","40 - 49",2020-05-14,2020-05-19,40077,63363,21292,80801,0.425688798867956
"400",3,"NV","18 - 29",2020-05-14,2020-05-19,40249,92766,63186,107660,0.516075758634109
"401",3,"NV","30 - 39",2020-05-14,2020-05-19,62084,223489,93981,87145,0.502407978521347
"402",3,"NV","40 - 49",2020-05-14,2020-05-19,43615,170476,64522,131013,0.358676435956204
"403",3,"NH","18 - 29",2020-05-14,2020-05-19,27122,59059,42968,25669,0.827235388537437
"404",3,"NH","30 - 39",2020-05-14,2020-05-19,20053,56769,35014,48215,0.524527547054789
"405",3,"NH","40 - 49",2020-05-14,2020-05-19,13755,69556,22734,52516,0.29891375581624
"406",3,"NJ","18 - 29",2020-05-14,2020-05-19,181982,242850,249054,292459,0.8052097013127
"407",3,"NJ","30 - 39",2020-05-14,2020-05-19,241437,401042,335300,227906,0.916986777921227
"408",3,"NJ","40 - 49",2020-05-14,2020-05-19,169133,512327,86534,282101,0.321825262956492
"409",3,"NM","18 - 29",2020-05-14,2020-05-19,29118,77409,28794,63080,0.412217326623437
"410",3,"NM","30 - 39",2020-05-14,2020-05-19,41452,105887,69378,84950,0.580757400294492
"411",3,"NM","40 - 49",2020-05-14,2020-05-19,24871,115076,27430,81273,0.266367539432337
"412",3,"NY","18 - 29",2020-05-14,2020-05-19,395787,1166180,198769,456305,0.366447763769773
"413",3,"NY","30 - 39",2020-05-14,2020-05-19,222751,1274118,311273,897740,0.245883478569962
"414",3,"NY","40 - 49",2020-05-14,2020-05-19,452114,657242,388770,765923,0.590854890332463
"415",3,"NC","18 - 29",2020-05-14,2020-05-19,273813,229789,287279,311654,1.03629006192711
"416",3,"NC","30 - 39",2020-05-14,2020-05-19,176299,526670,189320,561894,0.335872764486057
"417",3,"NC","40 - 49",2020-05-14,2020-05-19,70380,375841,158205,509388,0.258221319003331
"418",3,"ND","18 - 29",2020-05-14,2020-05-19,22706,30783,13288,35476,0.543231862841274
"419",3,"ND","30 - 39",2020-05-14,2020-05-19,15960,37872,5728,54921,0.233724526634552
"420",3,"ND","40 - 49",2020-05-14,2020-05-19,17647,27445,2735,21197,0.419020599481929
"421",3,"OH","18 - 29",2020-05-14,2020-05-19,75158,687160,325487,291395,0.40942512173562
"422",3,"OH","30 - 39",2020-05-14,2020-05-19,268955,506209,216541,373006,0.552192580881809
"423",3,"OH","40 - 49",2020-05-14,2020-05-19,205282,419855,190679,648688,0.370561596491671
"424",3,"OK","18 - 29",2020-05-14,2020-05-19,26744,230797,73415,129011,0.278367907328353
"425",3,"OK","30 - 39",2020-05-14,2020-05-19,124636,273256,79711,107241,0.537052854556015
"426",3,"OK","40 - 49",2020-05-14,2020-05-19,49235,155556,54991,112827,0.388347995215792
"427",3,"OR","18 - 29",2020-05-14,2020-05-19,52016,197641,139670,66683,0.725193323345591
"428",3,"OR","30 - 39",2020-05-14,2020-05-19,68678,273406,113545,177558,0.404074382877569
"429",3,"OR","40 - 49",2020-05-14,2020-05-19,53633,230433,86425,140967,0.377108239095315
"430",3,"PA","18 - 29",2020-05-14,2020-05-19,116663,472924,260095,569372,0.361469294710907
"431",3,"PA","30 - 39",2020-05-14,2020-05-19,216182,606671,216707,398050,0.43085493385726
"432",3,"PA","40 - 49",2020-05-14,2020-05-19,248239,490035,190842,403117,0.491608371251478
"433",3,"RI","18 - 29",2020-05-14,2020-05-19,10954,29743,18664,37066,0.44332350431828
"434",3,"RI","30 - 39",2020-05-14,2020-05-19,15384,59629,25356,50279,0.370673654329075
"435",3,"RI","40 - 49",2020-05-14,2020-05-19,15115,67455,15163,21945,0.338680089485459
"436",3,"SC","18 - 29",2020-05-14,2020-05-19,152623,168416,66095,153909,0.678563561622586
"437",3,"SC","30 - 39",2020-05-14,2020-05-19,34465,304915,45659,328007,0.126593798287941
"438",3,"SC","40 - 49",2020-05-14,2020-05-19,49039,123175,153725,216194,0.59747354649364
"439",3,"SD","18 - 29",2020-05-14,2020-05-19,11229,56917,7567,28883,0.219067599067599
"440",3,"SD","30 - 39",2020-05-14,2020-05-19,10556,38820,20013,33693,0.421565788203495
"441",3,"SD","40 - 49",2020-05-14,2020-05-19,7499,35793,12266,38960,0.26440410418311
"442",3,"TN","18 - 29",2020-05-14,2020-05-19,256458,370809,140513,228972,0.661859912201287
"443",3,"TN","30 - 39",2020-05-14,2020-05-19,86628,525876,89258,158121,0.257144402680129
"444",3,"TN","40 - 49",2020-05-14,2020-05-19,96130,291369,99767,293698,0.334828318807931
"445",3,"TX","18 - 29",2020-05-14,2020-05-19,559067,996593,956830,1059773,0.737172760102044
"446",3,"TX","30 - 39",2020-05-14,2020-05-19,391910,1576729,504898,1196429,0.323388714238424
"447",3,"TX","40 - 49",2020-05-14,2020-05-19,402256,1675489,623483,744299,0.423896225619765
"448",3,"UT","18 - 29",2020-05-14,2020-05-19,102852,144684,102037,135884,0.7302650337886
"449",3,"UT","30 - 39",2020-05-14,2020-05-19,61744,172758,70355,151710,0.407124893672103
"450",3,"UT","40 - 49",2020-05-14,2020-05-19,62762,169249,29404,138679,0.299310228365072
"451",3,"VT","18 - 29",2020-05-14,2020-05-19,17445,17789,15523,14463,1.02220017363264
"452",3,"VT","30 - 39",2020-05-14,2020-05-19,6504,37911,9933,15738,0.306380361236929
"453",3,"VT","40 - 49",2020-05-14,2020-05-19,7184,30869,10074,13092,0.392575237142012
"454",3,"VA","18 - 29",2020-05-14,2020-05-19,175737,265648,149910,291815,0.584158948665651
"455",3,"VA","30 - 39",2020-05-14,2020-05-19,165934,397955,289598,277012,0.674895217099503
"456",3,"VA","40 - 49",2020-05-14,2020-05-19,126957,477985,93181,308230,0.279997201783227
"457",3,"WA","18 - 29",2020-05-14,2020-05-19,151037,357596,185178,161625,0.647537368480859
"458",3,"WA","30 - 39",2020-05-14,2020-05-19,118111,554927,254798,229610,0.475323662236453
"459",3,"WA","40 - 49",2020-05-14,2020-05-19,183734,316645,121388,289212,0.503620491304054
"460",3,"WV","18 - 29",2020-05-14,2020-05-19,14523,49906,63500,82874,0.587611086006929
"461",3,"WV","30 - 39",2020-05-14,2020-05-19,14822,108135,35807,38756,0.344670538017986
"462",3,"WV","40 - 49",2020-05-14,2020-05-19,38859,72176,32252,55652,0.556302218606252
"463",3,"WI","18 - 29",2020-05-14,2020-05-19,81233,308974,136571,184493,0.441375005826124
"464",3,"WI","30 - 39",2020-05-14,2020-05-19,132407,225759,91245,203151,0.521442726912406
"465",3,"WI","40 - 49",2020-05-14,2020-05-19,55234,286975,86497,151538,0.323208205914078
"466",3,"WY","18 - 29",2020-05-14,2020-05-19,13539,22797,13945,5924,0.956930468994812
"467",3,"WY","30 - 39",2020-05-14,2020-05-19,12940,23980,7681,45121,0.298418257333468
"468",3,"WY","40 - 49",2020-05-14,2020-05-19,6158,20331,15842,19788,0.54836860340487
"469",4,"US","18 - 29",2020-05-21,2020-05-26,5893693,12365289,8185857,10174914,0.624641668045314
"470",4,"US","30 - 39",2020-05-21,2020-05-26,6356912,15170354,7467448,12083685,0.507240779981272
"471",4,"US","40 - 49",2020-05-21,2020-05-26,5157750,13825303,6068571,12185751,0.431598081338803
"472",4,"AL","18 - 29",2020-05-21,2020-05-26,68085,153704,102946,149575,0.563939474872972
"473",4,"AL","30 - 39",2020-05-21,2020-05-26,90172,222617,118909,263257,0.430319383214578
"474",4,"AL","40 - 49",2020-05-21,2020-05-26,49262,195653,49740,201315,0.249395417262852
"475",4,"AK","18 - 29",2020-05-21,2020-05-26,11352,26066,30062,19182,0.915266973125884
"476",4,"AK","30 - 39",2020-05-21,2020-05-26,16909,38512,25271,29263,0.622353375138325
"477",4,"AK","40 - 49",2020-05-21,2020-05-26,13852,22187,11872,25526,0.539140276234988
"478",4,"AZ","18 - 29",2020-05-21,2020-05-26,100838,311029,310251,316131,0.655477071241788
"479",4,"AZ","30 - 39",2020-05-21,2020-05-26,167217,308690,125061,191510,0.584322271091563
"480",4,"AZ","40 - 49",2020-05-21,2020-05-26,91680,268002,162955,251438,0.490210611427691
"481",4,"AR","18 - 29",2020-05-21,2020-05-26,63257,73482,65857,87865,0.800225600723906
"482",4,"AR","30 - 39",2020-05-21,2020-05-26,51945,113728,76286,72295,0.689328738919381
"483",4,"AR","40 - 49",2020-05-21,2020-05-26,23187,119406,28370,131471,0.205507081159293
"484",4,"CA","18 - 29",2020-05-21,2020-05-26,726386,1615311,991396,1600082,0.534237027946506
"485",4,"CA","30 - 39",2020-05-21,2020-05-26,891872,1796790,847512,1727382,0.4935582031751
"486",4,"CA","40 - 49",2020-05-21,2020-05-26,634165,2031349,644173,1205650,0.394914548938693
"487",4,"CO","18 - 29",2020-05-21,2020-05-26,61442,238233,136938,228780,0.424784749032682
"488",4,"CO","30 - 39",2020-05-21,2020-05-26,160785,328670,209984,247241,0.643795655926002
"489",4,"CO","40 - 49",2020-05-21,2020-05-26,103590,228745,83711,232035,0.406486826685186
"490",4,"CT","18 - 29",2020-05-21,2020-05-26,22915,130732,57284,124858,0.313779881842013
"491",4,"CT","30 - 39",2020-05-21,2020-05-26,34489,159697,98768,100806,0.51153729515591
"492",4,"CT","40 - 49",2020-05-21,2020-05-26,58874,140163,83154,216597,0.39810516874089
"493",4,"DE","18 - 29",2020-05-21,2020-05-26,38941,36682,7088,17646,0.847242674127522
"494",4,"DE","30 - 39",2020-05-21,2020-05-26,17331,43818,16242,27161,0.472999056058834
"495",4,"DE","40 - 49",2020-05-21,2020-05-26,7848,31569,8059,46043,0.204955419265062
"496",4,"DC","18 - 29",2020-05-21,2020-05-26,22675,15484,27961,12045,1.83936939227723
"497",4,"DC","30 - 39",2020-05-21,2020-05-26,17240,97385,14799,27209,0.257147214151564
"498",4,"DC","40 - 49",2020-05-21,2020-05-26,11527,21483,10863,40078,0.363704293302578
"499",4,"FL","18 - 29",2020-05-21,2020-05-26,297692,1076341,493845,358341,0.55171599002427
"500",4,"FL","30 - 39",2020-05-21,2020-05-26,315629,560320,687119,695442,0.798517553485454
"501",4,"FL","40 - 49",2020-05-21,2020-05-26,252436,917279,670460,789645,0.540677850917791
"502",4,"GA","18 - 29",2020-05-21,2020-05-26,226021,431782,217935,370511,0.553358934952692
"503",4,"GA","30 - 39",2020-05-21,2020-05-26,216639,460077,163647,371093,0.457530950347101
"504",4,"GA","40 - 49",2020-05-21,2020-05-26,151068,366459,227358,387985,0.501595877228794
"505",4,"HI","18 - 29",2020-05-21,2020-05-26,29156,51160,8444,30387,0.461083792168933
