"","Week","State","Age","date_start","date_end","More.than.half.the.days","Several.days","Nearly.every.day","Not.at.all"
"1504",10,"NY","18 - 29",2020-07-02,2020-07-07,119726.37,121104.372,142286.618,163067.614
"1505",10,"NY","30 - 39",2020-07-02,2020-07-07,69724.879,109976.138,116913.853,75417.155
"1506",10,"NY","40 - 49",2020-07-02,2020-07-07,62050.68,96417.565,71874.626,115027.606
"1507",10,"NC","18 - 29",2020-07-02,2020-07-07,69418.292,60254.482,64153.289,99271.607
"1508",10,"NC","30 - 39",2020-07-02,2020-07-07,69096.446,96921.828,49473.332,63162.449
"1509",10,"NC","40 - 49",2020-07-02,2020-07-07,37810.614,54781.531,83506.886,73454.619
"1510",10,"ND","18 - 29",2020-07-02,2020-07-07,3946.53,6578.077,6098.139,9047.613
"1511",10,"ND","30 - 39",2020-07-02,2020-07-07,8271.49,7494.197,4441.205,6643.607
"1512",10,"ND","40 - 49",2020-07-02,2020-07-07,2068.05,6421.121,7630.902,4731.326
"1513",10,"OH","18 - 29",2020-07-02,2020-07-07,67956.415,65651.43,67599.038,125859.129
"1514",10,"OH","30 - 39",2020-07-02,2020-07-07,41889.772,74133.722,94686.395,72688.845
"1515",10,"OH","40 - 49",2020-07-02,2020-07-07,45424.212,80609.522,39627.254,58292.971
"1516",10,"OK","18 - 29",2020-07-02,2020-07-07,19773.6,17881.238,40768.984,46336.162
"1517",10,"OK","30 - 39",2020-07-02,2020-07-07,20067.211,29770.906,44427.342,24394.457
"1518",10,"OK","40 - 49",2020-07-02,2020-07-07,18340.266,22134.628,21313.694,23860.669
"1519",10,"OR","18 - 29",2020-07-02,2020-07-07,15094.471,34411.08,20919.858,19476.568
"1520",10,"OR","30 - 39",2020-07-02,2020-07-07,20746.029,26893.917,20293.127,17641.878
"1521",10,"OR","40 - 49",2020-07-02,2020-07-07,12311.218,38349.242,32830.4,16317.228
"1522",10,"PA","18 - 29",2020-07-02,2020-07-07,58842.023,84359.711,85708.422,83028.665
"1523",10,"PA","30 - 39",2020-07-02,2020-07-07,71623.585,87578.695,67067.511,45571.646
"1524",10,"PA","40 - 49",2020-07-02,2020-07-07,45370.373,100742.754,54585.665,59206.163
"1525",10,"RI","18 - 29",2020-07-02,2020-07-07,5027.233,9205.678,9394.269,8509.316
"1526",10,"RI","30 - 39",2020-07-02,2020-07-07,7510.016,9534.381,8272.091,4082.419
"1527",10,"RI","40 - 49",2020-07-02,2020-07-07,4704.123,11420.19,5440.136,4939.444
"1528",10,"SC","18 - 29",2020-07-02,2020-07-07,28960.386,52178.604,19405.982,35398.475
"1529",10,"SC","30 - 39",2020-07-02,2020-07-07,20009.25,29667.942,32803.406,43905.127
"1530",10,"SC","40 - 49",2020-07-02,2020-07-07,14053.513,31766.607,31799.887,38846.963
"1531",10,"SD","18 - 29",2020-07-02,2020-07-07,5098.271,6794.349,9503.477,8698.591
"1532",10,"SD","30 - 39",2020-07-02,2020-07-07,3843.948,4941.008,3868.486,6768.474
"1533",10,"SD","40 - 49",2020-07-02,2020-07-07,11343.509,5434.798,6831.687,6503.016
"1534",10,"TN","18 - 29",2020-07-02,2020-07-07,26451.943,54754.514,46370.179,52397.574
"1535",10,"TN","30 - 39",2020-07-02,2020-07-07,21800.397,34361.33,27728.937,41449.432
"1536",10,"TN","40 - 49",2020-07-02,2020-07-07,30222.889,45637.32,39137.48,40273.254
"1537",10,"TX","18 - 29",2020-07-02,2020-07-07,116554.164,173623.436,213024.036,163386.753
