"","State","EndofWeek","Cases","LogRatio"
"1","AK",2020-01-26,0,NA
"2","AK",2020-02-02,0,NA
"3","AK",2020-02-09,0,NA
"4","AK",2020-02-16,0,NA
"5","AK",2020-02-23,0,NA
"6","AK",2020-03-01,0,NA
"7","AK",2020-03-08,0,NA
"8","AK",2020-03-15,0.142857142857143,NA
"9","AK",2020-03-22,3,3.04452243772342
"10","AK",2020-03-29,13.1428571428571,1.47726613932562
"11","AK",2020-04-05,10.1428571428571,-0.259108700007725
"12","AK",2020-04-12,12.4285714285714,0.203228241613268
"13","AK",2020-04-19,6.71428571428571,-0.615760516944525
"14","AK",2020-04-26,3.14285714285714,-0.759105148351743
"15","AK",2020-05-03,3.85714285714286,0.204794412646013
"16","AK",2020-05-10,1.57142857142857,-0.897941593205959
"17","AK",2020-05-17,2.42857142857143,0.435318071257845
"18","AK",2020-05-24,1.71428571428571,-0.348306694268216
"19","AK",2020-05-31,7.42857142857143,1.46633706879343
"20","AK",2020-06-07,12,0.479573080261886
"21","AK",2020-06-14,16.7142857142857,0.331357135954443
"22","AK",2020-06-21,13.4285714285714,-0.218879152527752
"23","AK",2020-06-28,18.2857142857143,0.308735481649613
"24","AK",2020-07-05,36.4285714285714,0.689233281238809
"25","AK",2020-07-12,48.7142857142857,0.290618932125091
"26","AK",2020-07-19,56.4285714285714,0.147003287617605
"27","AK",2020-07-26,92.8571428571429,0.498086597988561
"28","AK",2020-08-02,108,0.15106901328985
"29","AK",2020-08-09,61.5714285714286,-0.561933286075785
"30","AK",2020-08-16,78.2857142857143,0.240167196844268
"31","AK",2020-08-23,68.8571428571429,-0.128331172897415
"32","AK",2020-08-30,69.2857142857143,0.00620477688688287
"33","AK",2020-09-06,77,0.105566679971514
"34","AK",2020-09-13,73.2857142857143,-0.0494397257382276
